country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Israel,2005,male,5-14 years,0-5,1e5-1e6,1e10-1e11,22500-23000,Millenials
Israel,2005,female,5-14 years,0-5,1e5-1e6,1e10-1e11,22500-23000,Millenials
Israel,2006,male,75+ years,20-25,1e5-1e6,1e10-1e11,24000-24500,Silent
Israel,2006,male,55-74 years,60-65,1e5-1e6,1e10-1e11,24000-24500,Silent
Israel,2006,male,35-54 years,80-85,1e5-1e6,1e10-1e11,24000-24500,Boomers
Israel,2006,male,15-24 years,60-65,1e5-1e6,1e10-1e11,24000-24500,Millenials
Israel,2006,male,25-34 years,50-55,1e5-1e6,1e10-1e11,24000-24500,Generation X
Israel,2006,female,75+ years,10-15,1e5-1e6,1e10-1e11,24000-24500,Silent
Israel,2006,female,35-54 years,30-35,1e5-1e6,1e10-1e11,24000-24500,Boomers
Israel,2006,female,15-24 years,15-20,1e5-1e6,1e10-1e11,24000-24500,Millenials
Israel,2006,female,55-74 years,10-15,1e5-1e6,1e10-1e11,24000-24500,Silent
Israel,2006,female,25-34 years,5-10,1e5-1e6,1e10-1e11,24000-24500,Generation X
Israel,2006,female,5-14 years,0-5,1e5-1e6,1e10-1e11,24000-24500,Millenials
Israel,2006,male,5-14 years,0-5,1e5-1e6,1e10-1e11,24000-24500,Millenials
Israel,2007,male,75+ years,25-30,1e5-1e6,1e10-1e11,27500-28000,Silent
Israel,2007,male,55-74 years,45-50,1e5-1e6,1e10-1e11,27500-28000,Silent
Israel,2007,male,35-54 years,80-85,1e5-1e6,1e10-1e11,27500-28000,Boomers
Israel,2007,male,25-34 years,50-55,1e5-1e6,1e10-1e11,27500-28000,Generation X
Israel,2007,male,15-24 years,40-45,1e5-1e6,1e10-1e11,27500-28000,Millenials
Israel,2007,female,75+ years,5-10,1e5-1e6,1e10-1e11,27500-28000,Silent
Israel,2007,female,35-54 years,20-25,1e5-1e6,1e10-1e11,27500-28000,Boomers
Israel,2007,female,55-74 years,10-15,1e5-1e6,1e10-1e11,27500-28000,Silent
Israel,2007,female,25-34 years,5-10,1e5-1e6,1e10-1e11,27500-28000,Generation X
Israel,2007,female,15-24 years,5-10,1e5-1e6,1e10-1e11,27500-28000,Millenials
Israel,2007,male,5-14 years,0-5,1e5-1e6,1e10-1e11,27500-28000,Generation Z
Israel,2007,female,5-14 years,0-5,1e5-1e6,1e10-1e11,27500-28000,Generation Z
Israel,2008,male,75+ years,40-45,1e5-1e6,1e10-1e11,32500-33000,Silent
Israel,2008,male,55-74 years,60-65,1e5-1e6,1e10-1e11,32500-33000,Silent
Israel,2008,male,15-24 years,60-65,1e5-1e6,1e10-1e11,32500-33000,Millenials
Israel,2008,male,35-54 years,75-80,1e5-1e6,1e10-1e11,32500-33000,Boomers
Israel,2008,male,25-34 years,40-45,1e5-1e6,1e10-1e11,32500-33000,Generation X
Israel,2008,female,75+ years,10-15,1e5-1e6,1e10-1e11,32500-33000,Silent
Israel,2008,female,55-74 years,10-15,1e5-1e6,1e10-1e11,32500-33000,Silent
Israel,2008,female,25-34 years,10-15,1e5-1e6,1e10-1e11,32500-33000,Generation X
Israel,2008,female,35-54 years,10-15,1e5-1e6,1e10-1e11,32500-33000,Boomers
Israel,2008,female,15-24 years,5-10,1e5-1e6,1e10-1e11,32500-33000,Millenials
Israel,2008,female,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Generation Z
Israel,2008,male,5-14 years,0-5,1e5-1e6,1e10-1e11,32500-33000,Generation Z
Israel,2009,male,75+ years,20-25,1e5-1e6,1e10-1e11,30500-31000,Silent
Israel,2009,male,55-74 years,75-80,1e5-1e6,1e10-1e11,30500-31000,Silent
Israel,2009,male,25-34 years,65-70,1e5-1e6,1e10-1e11,30500-31000,Generation X
Israel,2009,male,35-54 years,90-95,1e5-1e6,1e10-1e11,30500-31000,Boomers
Israel,2009,male,15-24 years,45-50,1e5-1e6,1e10-1e11,30500-31000,Millenials
Israel,2009,female,55-74 years,20-25,1e5-1e6,1e10-1e11,30500-31000,Silent
Israel,2009,female,75+ years,5-10,1e5-1e6,1e10-1e11,30500-31000,Silent
Israel,2009,female,35-54 years,30-35,1e5-1e6,1e10-1e11,30500-31000,Boomers
Israel,2009,female,25-34 years,15-20,1e5-1e6,1e10-1e11,30500-31000,Generation X
Israel,2009,female,15-24 years,10-15,1e5-1e6,1e10-1e11,30500-31000,Millenials
Israel,2009,male,5-14 years,0-5,1e5-1e6,1e10-1e11,30500-31000,Generation Z
Israel,2009,female,5-14 years,0-5,1e5-1e6,1e10-1e11,30500-31000,Generation Z
Israel,2010,male,75+ years,35-40,1e5-1e6,1e10-1e11,34000-34500,Silent
Israel,2010,male,55-74 years,90-95,1e5-1e6,1e10-1e11,34000-34500,Silent
Israel,2010,male,35-54 years,115-120,1e5-1e6,1e10-1e11,34000-34500,Generation X
Israel,2010,male,25-34 years,75-80,1e5-1e6,1e10-1e11,34000-34500,Generation X
Israel,2010,male,15-24 years,60-65,1e5-1e6,1e10-1e11,34000-34500,Millenials
Israel,2010,female,75+ years,5-10,1e5-1e6,1e10-1e11,34000-34500,Silent
Israel,2010,female,55-74 years,20-25,1e5-1e6,1e10-1e11,34000-34500,Silent
Israel,2010,female,35-54 years,30-35,1e5-1e6,1e10-1e11,34000-34500,Generation X
Israel,2010,female,15-24 years,5-10,1e5-1e6,1e10-1e11,34000-34500,Millenials
Israel,2010,female,25-34 years,5-10,1e5-1e6,1e10-1e11,34000-34500,Generation X
Israel,2010,female,5-14 years,0-5,1e5-1e6,1e10-1e11,34000-34500,Generation Z
Israel,2010,male,5-14 years,0-5,1e5-1e6,1e10-1e11,34000-34500,Generation Z
Israel,2011,male,75+ years,40-45,1e5-1e6,1e10-1e11,37500-38000,Silent
Israel,2011,male,55-74 years,75-80,1e5-1e6,1e10-1e11,37500-38000,Boomers
Israel,2011,male,35-54 years,110-115,1e5-1e6,1e10-1e11,37500-38000,Generation X
Israel,2011,male,25-34 years,40-45,1e5-1e6,1e10-1e11,37500-38000,Millenials
Israel,2011,male,15-24 years,40-45,1e5-1e6,1e10-1e11,37500-38000,Millenials
Israel,2011,female,55-74 years,25-30,1e5-1e6,1e10-1e11,37500-38000,Boomers
Israel,2011,female,75+ years,5-10,1e5-1e6,1e10-1e11,37500-38000,Silent
Israel,2011,female,25-34 years,15-20,1e5-1e6,1e10-1e11,37500-38000,Millenials
Israel,2011,female,35-54 years,20-25,1e5-1e6,1e10-1e11,37500-38000,Generation X
Israel,2011,female,15-24 years,10-15,1e5-1e6,1e10-1e11,37500-38000,Millenials
Israel,2011,male,5-14 years,0-5,1e5-1e6,1e10-1e11,37500-38000,Generation Z
Israel,2011,female,5-14 years,0-5,1e5-1e6,1e10-1e11,37500-38000,Generation Z
Israel,2012,male,75+ years,30-35,1e5-1e6,1e10-1e11,36000-36500,Silent
Israel,2012,male,55-74 years,90-95,1e5-1e6,1e10-1e11,36000-36500,Boomers
Israel,2012,male,35-54 years,130-135,1e5-1e6,1e10-1e11,36000-36500,Generation X
Israel,2012,male,25-34 years,55-60,1e5-1e6,1e10-1e11,36000-36500,Millenials
Israel,2012,male,15-24 years,30-35,1e5-1e6,1e10-1e11,36000-36500,Millenials
Israel,2012,female,75+ years,5-10,1e5-1e6,1e10-1e11,36000-36500,Silent
Israel,2012,female,55-74 years,20-25,1e5-1e6,1e10-1e11,36000-36500,Boomers
Israel,2012,female,25-34 years,15-20,1e5-1e6,1e10-1e11,36000-36500,Millenials
Israel,2012,female,15-24 years,10-15,1e5-1e6,1e10-1e11,36000-36500,Millenials
Israel,2012,female,35-54 years,15-20,1e5-1e6,1e10-1e11,36000-36500,Generation X
Israel,2012,male,5-14 years,0-5,1e5-1e6,1e10-1e11,36000-36500,Generation Z
Israel,2012,female,5-14 years,0-5,1e5-1e6,1e10-1e11,36000-36500,Generation Z
Israel,2013,male,75+ years,30-35,1e5-1e6,1e10-1e11,40000-40500,Silent
Israel,2013,male,55-74 years,70-75,1e5-1e6,1e10-1e11,40000-40500,Boomers
Israel,2013,male,35-54 years,100-105,1e5-1e6,1e10-1e11,40000-40500,Generation X
Israel,2013,male,25-34 years,45-50,1e5-1e6,1e10-1e11,40000-40500,Millenials
Israel,2013,female,75+ years,10-15,1e5-1e6,1e10-1e11,40000-40500,Silent
Israel,2013,male,15-24 years,25-30,1e5-1e6,1e10-1e11,40000-40500,Millenials
Israel,2013,female,55-74 years,20-25,1e5-1e6,1e10-1e11,40000-40500,Boomers
Israel,2013,female,35-54 years,25-30,1e5-1e6,1e10-1e11,40000-40500,Generation X
Israel,2013,female,25-34 years,10-15,1e5-1e6,1e10-1e11,40000-40500,Millenials
Israel,2013,male,5-14 years,5-10,1e5-1e6,1e10-1e11,40000-40500,Generation Z
Israel,2013,female,15-24 years,0-5,1e5-1e6,1e10-1e11,40000-40500,Millenials
Israel,2013,female,5-14 years,0-5,1e5-1e6,1e10-1e11,40000-40500,Generation Z
Israel,2014,male,75+ years,30-35,1e5-1e6,1e10-1e11,41500-42000,Silent
Israel,2014,male,35-54 years,120-125,1e5-1e6,1e10-1e11,41500-42000,Generation X
Israel,2014,male,55-74 years,50-55,1e5-1e6,1e10-1e11,41500-42000,Boomers
Israel,2014,male,25-34 years,40-45,1e5-1e6,1e10-1e11,41500-42000,Millenials
Israel,2014,male,15-24 years,30-35,1e5-1e6,1e10-1e11,41500-42000,Millenials
Israel,2014,female,75+ years,10-15,1e5-1e6,1e10-1e11,41500-42000,Silent
Israel,2014,female,55-74 years,20-25,1e5-1e6,1e10-1e11,41500-42000,Boomers
Israel,2014,female,35-54 years,25-30,1e5-1e6,1e10-1e11,41500-42000,Generation X
Israel,2014,female,25-34 years,10-15,1e5-1e6,1e10-1e11,41500-42000,Millenials
Israel,2014,female,15-24 years,5-10,1e5-1e6,1e10-1e11,41500-42000,Millenials
Israel,2014,male,5-14 years,5-10,1e5-1e6,1e10-1e11,41500-42000,Generation Z
Israel,2014,female,5-14 years,0-5,1e5-1e6,1e10-1e11,41500-42000,Generation Z
Israel,2015,male,75+ years,25-30,1e5-1e6,1e10-1e11,39500-40000,Silent
Israel,2015,male,55-74 years,60-65,1e5-1e6,1e10-1e11,39500-40000,Boomers
Israel,2015,male,35-54 years,90-95,1e5-1e6,1e10-1e11,39500-40000,Generation X
Israel,2015,male,25-34 years,40-45,1e5-1e6,1e10-1e11,39500-40000,Millenials
Israel,2015,female,75+ years,10-15,1e5-1e6,1e10-1e11,39500-40000,Silent
Israel,2015,male,15-24 years,30-35,1e5-1e6,1e10-1e11,39500-40000,Millenials
Israel,2015,female,55-74 years,15-20,1e5-1e6,1e10-1e11,39500-40000,Boomers
Israel,2015,female,25-34 years,10-15,1e5-1e6,1e10-1e11,39500-40000,Millenials
Israel,2015,female,35-54 years,15-20,1e5-1e6,1e10-1e11,39500-40000,Generation X
Israel,2015,female,15-24 years,5-10,1e5-1e6,1e10-1e11,39500-40000,Millenials
Israel,2015,male,5-14 years,0-5,1e5-1e6,1e10-1e11,39500-40000,Generation Z
Israel,2015,female,5-14 years,0-5,1e5-1e6,1e10-1e11,39500-40000,Generation Z
Italy,1985,male,75+ years,540-545,1e6-1e7,1e10-1e11,8000-8500,G.I. Generation
Italy,1985,male,55-74 years,1305-1310,1e6-1e7,1e10-1e11,8000-8500,G.I. Generation
Italy,1985,male,35-54 years,900-905,1e6-1e7,1e10-1e11,8000-8500,Silent
Italy,1985,female,75+ years,235-240,1e6-1e7,1e10-1e11,8000-8500,G.I. Generation
Italy,1985,female,55-74 years,595-600,1e6-1e7,1e10-1e11,8000-8500,G.I. Generation
Italy,1985,male,25-34 years,360-365,1e6-1e7,1e10-1e11,8000-8500,Boomers
Italy,1985,male,15-24 years,245-250,1e6-1e7,1e10-1e11,8000-8500,Generation X
Italy,1985,female,35-54 years,380-385,1e6-1e7,1e10-1e11,8000-8500,Silent
Italy,1985,female,25-34 years,105-110,1e6-1e7,1e10-1e11,8000-8500,Boomers
Italy,1985,female,15-24 years,55-60,1e6-1e7,1e10-1e11,8000-8500,Generation X
Italy,1985,male,5-14 years,5-10,1e6-1e7,1e10-1e11,8000-8500,Generation X
Italy,1985,female,5-14 years,0-5,1e6-1e7,1e10-1e11,8000-8500,Generation X
Italy,1986,male,75+ years,565-570,1e6-1e7,1e10-1e11,11500-12000,G.I. Generation
Italy,1986,male,55-74 years,1160-1165,1e6-1e7,1e10-1e11,11500-12000,G.I. Generation
Italy,1986,male,35-54 years,925-930,1e6-1e7,1e10-1e11,11500-12000,Silent
Italy,1986,female,75+ years,245-250,1e6-1e7,1e10-1e11,11500-12000,G.I. Generation
Italy,1986,female,55-74 years,580-585,1e6-1e7,1e10-1e11,11500-12000,G.I. Generation
Italy,1986,male,25-34 years,375-380,1e6-1e7,1e10-1e11,11500-12000,Boomers
Italy,1986,female,35-54 years,395-400,1e6-1e7,1e10-1e11,11500-12000,Silent
Italy,1986,male,15-24 years,235-240,1e6-1e7,1e10-1e11,11500-12000,Generation X
Italy,1986,female,25-34 years,95-100,1e6-1e7,1e10-1e11,11500-12000,Boomers
Italy,1986,female,15-24 years,70-75,1e6-1e7,1e10-1e11,11500-12000,Generation X
Italy,1986,male,5-14 years,10-15,1e6-1e7,1e10-1e11,11500-12000,Generation X
Italy,1986,female,5-14 years,0-5,1e6-1e7,1e10-1e11,11500-12000,Generation X
Italy,1987,male,75+ years,560-565,1e6-1e7,1e10-1e11,14500-15000,G.I. Generation
Italy,1987,male,55-74 years,1145-1150,1e6-1e7,1e10-1e11,14500-15000,G.I. Generation
Italy,1987,male,35-54 years,870-875,1e6-1e7,1e10-1e11,14500-15000,Silent
Italy,1987,female,75+ years,245-250,1e6-1e7,1e10-1e11,14500-15000,G.I. Generation
Italy,1987,male,25-34 years,420-425,1e6-1e7,1e10-1e11,14500-15000,Boomers
Italy,1987,female,55-74 years,495-500,1e6-1e7,1e10-1e11,14500-15000,G.I. Generation
Italy,1987,male,15-24 years,240-245,1e6-1e7,1e10-1e11,14500-15000,Generation X
Italy,1987,female,35-54 years,340-345,1e6-1e7,1e10-1e11,14500-15000,Silent
Italy,1987,female,25-34 years,95-100,1e6-1e7,1e10-1e11,14500-15000,Boomers
Italy,1987,female,15-24 years,60-65,1e6-1e7,1e10-1e11,14500-15000,Generation X
Italy,1987,male,5-14 years,10-15,1e6-1e7,1e10-1e11,14500-15000,Generation X
Italy,1987,female,5-14 years,0-5,1e6-1e7,1e10-1e11,14500-15000,Generation X
Italy,1988,male,75+ years,590-595,1e6-1e7,1e10-1e11,16000-16500,G.I. Generation
Italy,1988,male,55-74 years,1070-1075,1e6-1e7,1e10-1e11,16000-16500,G.I. Generation
Italy,1988,female,75+ years,240-245,1e6-1e7,1e10-1e11,16000-16500,G.I. Generation
Italy,1988,male,35-54 years,795-800,1e6-1e7,1e10-1e11,16000-16500,Silent
Italy,1988,male,25-34 years,380-385,1e6-1e7,1e10-1e11,16000-16500,Boomers
Italy,1988,female,55-74 years,510-515,1e6-1e7,1e10-1e11,16000-16500,G.I. Generation
Italy,1988,male,15-24 years,235-240,1e6-1e7,1e10-1e11,16000-16500,Generation X
Italy,1988,female,35-54 years,345-350,1e6-1e7,1e10-1e11,16000-16500,Silent
Italy,1988,female,25-34 years,110-115,1e6-1e7,1e10-1e11,16000-16500,Boomers
Italy,1988,female,15-24 years,60-65,1e6-1e7,1e10-1e11,16000-16500,Generation X
Italy,1988,male,5-14 years,5-10,1e6-1e7,1e10-1e11,16000-16500,Generation X
Italy,1988,female,5-14 years,0-5,1e6-1e7,1e10-1e11,16000-16500,Generation X
Italy,1989,male,75+ years,560-565,1e6-1e7,1e10-1e11,16500-17000,G.I. Generation
Italy,1989,male,55-74 years,1045-1050,1e6-1e7,1e10-1e11,16500-17000,G.I. Generation
Italy,1989,male,35-54 years,825-830,1e6-1e7,1e10-1e11,16500-17000,Silent
Italy,1989,male,25-34 years,430-435,1e6-1e7,1e10-1e11,16500-17000,Boomers
Italy,1989,female,75+ years,215-220,1e6-1e7,1e10-1e11,16500-17000,G.I. Generation
Italy,1989,female,55-74 years,460-465,1e6-1e7,1e10-1e11,16500-17000,G.I. Generation
Italy,1989,male,15-24 years,240-245,1e6-1e7,1e10-1e11,16500-17000,Generation X
Italy,1989,female,35-54 years,320-325,1e6-1e7,1e10-1e11,16500-17000,Silent
Italy,1989,female,25-34 years,135-140,1e6-1e7,1e10-1e11,16500-17000,Boomers
Italy,1989,female,15-24 years,70-75,1e6-1e7,1e10-1e11,16500-17000,Generation X
Italy,1989,male,5-14 years,5-10,1e6-1e7,1e10-1e11,16500-17000,Generation X
Italy,1989,female,5-14 years,5-10,1e6-1e7,1e10-1e11,16500-17000,Generation X
Italy,1990,male,75+ years,665-670,1e6-1e7,1e11-1e12,21000-21500,G.I. Generation
Italy,1990,male,55-74 years,975-980,1e6-1e7,1e11-1e12,21000-21500,G.I. Generation
Italy,1990,male,35-54 years,800-805,1e6-1e7,1e11-1e12,21000-21500,Silent
Italy,1990,male,25-34 years,440-445,1e6-1e7,1e11-1e12,21000-21500,Boomers
Italy,1990,female,75+ years,220-225,1e6-1e7,1e11-1e12,21000-21500,G.I. Generation
Italy,1990,female,55-74 years,450-455,1e6-1e7,1e11-1e12,21000-21500,G.I. Generation
Italy,1990,male,15-24 years,270-275,1e6-1e7,1e11-1e12,21000-21500,Generation X
Italy,1990,female,35-54 years,315-320,1e6-1e7,1e11-1e12,21000-21500,Silent
Italy,1990,female,25-34 years,130-135,1e6-1e7,1e11-1e12,21000-21500,Boomers
Italy,1990,female,15-24 years,85-90,1e6-1e7,1e11-1e12,21000-21500,Generation X
Italy,1990,male,5-14 years,10-15,1e6-1e7,1e11-1e12,21000-21500,Generation X
Italy,1990,female,5-14 years,5-10,1e6-1e7,1e11-1e12,21000-21500,Generation X
Italy,1991,male,75+ years,570-575,1e6-1e7,1e11-1e12,22500-23000,G.I. Generation
Italy,1991,male,55-74 years,1070-1075,1e6-1e7,1e11-1e12,22500-23000,Silent
Italy,1991,male,35-54 years,845-850,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1991,male,25-34 years,445-450,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1991,female,75+ years,230-235,1e6-1e7,1e11-1e12,22500-23000,G.I. Generation
Italy,1991,female,55-74 years,465-470,1e6-1e7,1e11-1e12,22500-23000,Silent
Italy,1991,male,15-24 years,255-260,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1991,female,35-54 years,335-340,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1991,female,25-34 years,140-145,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1991,female,15-24 years,65-70,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1991,male,5-14 years,5-10,1e6-1e7,1e11-1e12,22500-23000,Millenials
Italy,1991,female,5-14 years,0-5,1e6-1e7,1e11-1e12,22500-23000,Millenials
Italy,1992,male,75+ years,560-565,1e6-1e7,1e11-1e12,24000-24500,G.I. Generation
Italy,1992,male,55-74 years,1060-1065,1e6-1e7,1e11-1e12,24000-24500,Silent
Italy,1992,male,35-54 years,915-920,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1992,male,25-34 years,485-490,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1992,female,75+ years,205-210,1e6-1e7,1e11-1e12,24000-24500,G.I. Generation
Italy,1992,female,55-74 years,465-470,1e6-1e7,1e11-1e12,24000-24500,Silent
Italy,1992,male,15-24 years,295-300,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1992,female,35-54 years,335-340,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1992,female,25-34 years,110-115,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1992,female,15-24 years,75-80,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1992,male,5-14 years,10-15,1e6-1e7,1e11-1e12,24000-24500,Millenials
Italy,1992,female,5-14 years,0-5,1e6-1e7,1e11-1e12,24000-24500,Millenials
Italy,1993,male,75+ years,600-605,1e6-1e7,1e11-1e12,19500-20000,G.I. Generation
Italy,1993,male,55-74 years,1100-1105,1e6-1e7,1e11-1e12,19500-20000,Silent
Italy,1993,male,35-54 years,955-960,1e6-1e7,1e11-1e12,19500-20000,Boomers
Italy,1993,male,25-34 years,525-530,1e6-1e7,1e11-1e12,19500-20000,Boomers
Italy,1993,female,75+ years,205-210,1e6-1e7,1e11-1e12,19500-20000,G.I. Generation
Italy,1993,female,55-74 years,470-475,1e6-1e7,1e11-1e12,19500-20000,Silent
Italy,1993,male,15-24 years,300-305,1e6-1e7,1e11-1e12,19500-20000,Generation X
Italy,1993,female,35-54 years,300-305,1e6-1e7,1e11-1e12,19500-20000,Boomers
Italy,1993,female,25-34 years,125-130,1e6-1e7,1e11-1e12,19500-20000,Boomers
Italy,1993,female,15-24 years,55-60,1e6-1e7,1e11-1e12,19500-20000,Generation X
Italy,1993,male,5-14 years,15-20,1e6-1e7,1e11-1e12,19500-20000,Millenials
Italy,1993,female,5-14 years,5-10,1e6-1e7,1e11-1e12,19500-20000,Millenials
Italy,1994,male,75+ years,580-585,1e6-1e7,1e11-1e12,20000-20500,G.I. Generation
Italy,1994,male,55-74 years,1060-1065,1e6-1e7,1e11-1e12,20000-20500,Silent
Italy,1994,male,25-34 years,540-545,1e6-1e7,1e11-1e12,20000-20500,Boomers
Italy,1994,male,35-54 years,880-885,1e6-1e7,1e11-1e12,20000-20500,Boomers
Italy,1994,female,75+ years,210-215,1e6-1e7,1e11-1e12,20000-20500,G.I. Generation
Italy,1994,male,15-24 years,310-315,1e6-1e7,1e11-1e12,20000-20500,Generation X
Italy,1994,female,55-74 years,395-400,1e6-1e7,1e11-1e12,20000-20500,Silent
Italy,1994,female,35-54 years,290-295,1e6-1e7,1e11-1e12,20000-20500,Boomers
Italy,1994,female,25-34 years,135-140,1e6-1e7,1e11-1e12,20000-20500,Boomers
Italy,1994,female,15-24 years,70-75,1e6-1e7,1e11-1e12,20000-20500,Generation X
Italy,1994,male,5-14 years,20-25,1e6-1e7,1e11-1e12,20000-20500,Millenials
Italy,1994,female,5-14 years,5-10,1e6-1e7,1e11-1e12,20000-20500,Millenials
Italy,1995,male,75+ years,590-595,1e6-1e7,1e11-1e12,21500-22000,G.I. Generation
Italy,1995,male,55-74 years,1075-1080,1e6-1e7,1e11-1e12,21500-22000,Silent
Italy,1995,male,35-54 years,955-960,1e6-1e7,1e11-1e12,21500-22000,Boomers
Italy,1995,male,25-34 years,485-490,1e6-1e7,1e11-1e12,21500-22000,Generation X
Italy,1995,female,75+ years,195-200,1e6-1e7,1e11-1e12,21500-22000,G.I. Generation
Italy,1995,male,15-24 years,295-300,1e6-1e7,1e11-1e12,21500-22000,Generation X
Italy,1995,female,55-74 years,440-445,1e6-1e7,1e11-1e12,21500-22000,Silent
Italy,1995,female,35-54 years,305-310,1e6-1e7,1e11-1e12,21500-22000,Boomers
Italy,1995,female,25-34 years,115-120,1e6-1e7,1e11-1e12,21500-22000,Generation X
Italy,1995,female,15-24 years,60-65,1e6-1e7,1e11-1e12,21500-22000,Generation X
Italy,1995,male,5-14 years,10-15,1e6-1e7,1e11-1e12,21500-22000,Millenials
Italy,1995,female,5-14 years,0-5,1e6-1e7,1e11-1e12,21500-22000,Millenials
Italy,1996,male,75+ years,535-540,1e6-1e7,1e11-1e12,24000-24500,G.I. Generation
Italy,1996,male,55-74 years,1100-1105,1e6-1e7,1e11-1e12,24000-24500,Silent
Italy,1996,male,35-54 years,975-980,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1996,male,25-34 years,515-520,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1996,female,75+ years,225-230,1e6-1e7,1e11-1e12,24000-24500,G.I. Generation
Italy,1996,male,15-24 years,305-310,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1996,female,55-74 years,465-470,1e6-1e7,1e11-1e12,24000-24500,Silent
Italy,1996,female,35-54 years,325-330,1e6-1e7,1e11-1e12,24000-24500,Boomers
Italy,1996,female,25-34 years,135-140,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1996,female,15-24 years,60-65,1e6-1e7,1e11-1e12,24000-24500,Generation X
Italy,1996,male,5-14 years,10-15,1e6-1e7,1e11-1e12,24000-24500,Millenials
Italy,1996,female,5-14 years,5-10,1e6-1e7,1e11-1e12,24000-24500,Millenials
Italy,1997,male,75+ years,595-600,1e6-1e7,1e11-1e12,22500-23000,G.I. Generation
Italy,1997,male,55-74 years,1180-1185,1e6-1e7,1e11-1e12,22500-23000,Silent
Italy,1997,male,35-54 years,905-910,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1997,male,25-34 years,520-525,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1997,male,15-24 years,325-330,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1997,female,75+ years,205-210,1e6-1e7,1e11-1e12,22500-23000,G.I. Generation
Italy,1997,female,55-74 years,405-410,1e6-1e7,1e11-1e12,22500-23000,Silent
Italy,1997,female,35-54 years,300-305,1e6-1e7,1e11-1e12,22500-23000,Boomers
Italy,1997,female,25-34 years,155-160,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1997,female,15-24 years,65-70,1e6-1e7,1e11-1e12,22500-23000,Generation X
Italy,1997,female,5-14 years,5-10,1e6-1e7,1e11-1e12,22500-23000,Millenials
Italy,1997,male,5-14 years,0-5,1e6-1e7,1e11-1e12,22500-23000,Millenials
Italy,1998,male,75+ years,645-650,1e6-1e7,1e11-1e12,23000-23500,G.I. Generation
Italy,1998,male,55-74 years,1080-1085,1e6-1e7,1e11-1e12,23000-23500,Silent
Italy,1998,male,25-34 years,540-545,1e6-1e7,1e11-1e12,23000-23500,Generation X
Italy,1998,male,35-54 years,880-885,1e6-1e7,1e11-1e12,23000-23500,Boomers
Italy,1998,male,15-24 years,275-280,1e6-1e7,1e11-1e12,23000-23500,Generation X
Italy,1998,female,75+ years,190-195,1e6-1e7,1e11-1e12,23000-23500,G.I. Generation
Italy,1998,female,55-74 years,375-380,1e6-1e7,1e11-1e12,23000-23500,Silent
Italy,1998,female,35-54 years,295-300,1e6-1e7,1e11-1e12,23000-23500,Boomers
Italy,1998,female,25-34 years,115-120,1e6-1e7,1e11-1e12,23000-23500,Generation X
Italy,1998,female,15-24 years,65-70,1e6-1e7,1e11-1e12,23000-23500,Generation X
Italy,1998,male,5-14 years,10-15,1e6-1e7,1e11-1e12,23000-23500,Millenials
Italy,1998,female,5-14 years,0-5,1e6-1e7,1e11-1e12,23000-23500,Millenials
Italy,1999,male,75+ years,535-540,1e6-1e7,1e11-1e12,23000-23500,G.I. Generation
