country,year,sex,age,suicides_no,population,gdp_for_year ($),gdp_per_capita ($),generation
Costa Rica,1993,female,25-34 years,5-10,1e5-1e6,1e8-1e9,3000-3500,Boomers
Costa Rica,1993,female,35-54 years,5-10,1e5-1e6,1e8-1e9,3000-3500,Boomers
Costa Rica,1993,female,55-74 years,0-5,1e5-1e6,1e8-1e9,3000-3500,Silent
Costa Rica,1993,female,15-24 years,5-10,1e5-1e6,1e8-1e9,3000-3500,Generation X
Costa Rica,1993,female,5-14 years,0-5,1e5-1e6,1e8-1e9,3000-3500,Millenials
Costa Rica,1993,female,75+ years,0-5,1e4-1e5,1e8-1e9,3000-3500,G.I. Generation
Costa Rica,1993,male,5-14 years,0-5,1e5-1e6,1e8-1e9,3000-3500,Millenials
Costa Rica,1994,male,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1994,male,35-54 years,40-45,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1994,male,25-34 years,35-40,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1994,male,55-74 years,10-15,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1994,male,15-24 years,25-30,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1994,female,15-24 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1994,female,25-34 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1994,female,55-74 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1994,female,35-54 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1994,male,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1994,female,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1994,female,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1995,male,35-54 years,60-65,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1995,male,25-34 years,40-45,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1995,male,55-74 years,15-20,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1995,male,15-24 years,35-40,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1995,male,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1995,female,15-24 years,10-15,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1995,female,35-54 years,10-15,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1995,female,55-74 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1995,female,25-34 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1995,male,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1995,female,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1995,female,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1996,male,75+ years,5-10,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1996,male,25-34 years,55-60,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1996,male,15-24 years,45-50,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1996,male,35-54 years,45-50,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1996,male,55-74 years,15-20,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1996,female,15-24 years,10-15,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1996,female,25-34 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1996,female,55-74 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1996,female,35-54 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1996,male,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1996,female,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1996,female,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1997,male,55-74 years,25-30,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1997,male,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1997,male,25-34 years,35-40,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1997,male,15-24 years,40-45,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1997,male,35-54 years,35-40,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1997,female,15-24 years,10-15,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1997,female,75+ years,0-5,1e4-1e5,1e9-1e10,3500-4000,G.I. Generation
Costa Rica,1997,female,35-54 years,5-10,1e5-1e6,1e9-1e10,3500-4000,Boomers
Costa Rica,1997,female,25-34 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Generation X
Costa Rica,1997,male,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1997,female,55-74 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Silent
Costa Rica,1997,female,5-14 years,0-5,1e5-1e6,1e9-1e10,3500-4000,Millenials
Costa Rica,1998,male,75+ years,5-10,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,1998,male,25-34 years,50-55,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1998,male,35-54 years,65-70,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,1998,male,55-74 years,20-25,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,1998,male,15-24 years,40-45,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1998,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1998,female,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,1998,female,15-24 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1998,female,35-54 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,1998,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,1998,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,1998,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,1999,male,35-54 years,75-80,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,1999,male,25-34 years,50-55,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1999,male,55-74 years,25-30,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,1999,male,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,1999,male,15-24 years,45-50,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1999,female,15-24 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1999,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,1999,female,35-54 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,1999,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,1999,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,1999,female,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,1999,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2000,male,75+ years,5-10,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,2000,male,35-54 years,75-80,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2000,male,25-34 years,45-50,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2000,male,15-24 years,50-55,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2000,male,55-74 years,20-25,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2000,female,25-34 years,10-15,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2000,female,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,G.I. Generation
Costa Rica,2000,female,15-24 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2000,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2000,female,35-54 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2000,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2000,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2001,male,75+ years,5-10,1e4-1e5,1e9-1e10,4000-4500,Silent
Costa Rica,2001,male,25-34 years,40-45,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2001,male,35-54 years,60-65,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2001,male,55-74 years,20-25,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2001,male,15-24 years,30-35,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2001,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2001,female,15-24 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2001,female,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,Silent
Costa Rica,2001,female,35-54 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2001,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2001,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2001,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2002,male,75+ years,5-10,1e4-1e5,1e9-1e10,4000-4500,Silent
Costa Rica,2002,male,25-34 years,50-55,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2002,male,35-54 years,80-85,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2002,male,15-24 years,55-60,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2002,male,55-74 years,25-30,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2002,female,15-24 years,15-20,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2002,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Generation X
Costa Rica,2002,female,35-54 years,5-10,1e5-1e6,1e9-1e10,4000-4500,Boomers
Costa Rica,2002,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Silent
Costa Rica,2002,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2002,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4000-4500,Millenials
Costa Rica,2002,female,75+ years,0-5,1e4-1e5,1e9-1e10,4000-4500,Silent
Costa Rica,2003,male,75+ years,10-15,1e4-1e5,1e9-1e10,4500-5000,Silent
Costa Rica,2003,male,55-74 years,35-40,1e5-1e6,1e9-1e10,4500-5000,Silent
Costa Rica,2003,male,35-54 years,90-95,1e5-1e6,1e9-1e10,4500-5000,Boomers
Costa Rica,2003,male,25-34 years,50-55,1e5-1e6,1e9-1e10,4500-5000,Generation X
Costa Rica,2003,male,15-24 years,60-65,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2003,female,15-24 years,25-30,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2003,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4500-5000,Generation X
Costa Rica,2003,female,35-54 years,10-15,1e5-1e6,1e9-1e10,4500-5000,Boomers
Costa Rica,2003,female,55-74 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Silent
Costa Rica,2003,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2003,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2003,female,75+ years,0-5,1e4-1e5,1e9-1e10,4500-5000,Silent
Costa Rica,2004,male,35-54 years,100-105,1e5-1e6,1e9-1e10,4500-5000,Boomers
Costa Rica,2004,male,55-74 years,40-45,1e5-1e6,1e9-1e10,4500-5000,Silent
Costa Rica,2004,male,25-34 years,55-60,1e5-1e6,1e9-1e10,4500-5000,Generation X
Costa Rica,2004,male,15-24 years,65-70,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2004,male,75+ years,0-5,1e4-1e5,1e9-1e10,4500-5000,Silent
Costa Rica,2004,female,25-34 years,5-10,1e5-1e6,1e9-1e10,4500-5000,Generation X
Costa Rica,2004,female,15-24 years,10-15,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2004,female,55-74 years,5-10,1e5-1e6,1e9-1e10,4500-5000,Silent
Costa Rica,2004,female,35-54 years,10-15,1e5-1e6,1e9-1e10,4500-5000,Boomers
Costa Rica,2004,female,75+ years,0-5,1e4-1e5,1e9-1e10,4500-5000,Silent
Costa Rica,2004,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2004,male,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Millenials
Costa Rica,2005,male,35-54 years,95-100,1e5-1e6,1e9-1e10,5000-5500,Boomers
Costa Rica,2005,male,55-74 years,30-35,1e5-1e6,1e9-1e10,5000-5500,Silent
Costa Rica,2005,male,25-34 years,45-50,1e5-1e6,1e9-1e10,5000-5500,Generation X
Costa Rica,2005,male,15-24 years,40-45,1e5-1e6,1e9-1e10,5000-5500,Millenials
Costa Rica,2005,male,75+ years,0-5,1e4-1e5,1e9-1e10,5000-5500,Silent
Costa Rica,2005,female,15-24 years,10-15,1e5-1e6,1e9-1e10,5000-5500,Millenials
Costa Rica,2005,female,35-54 years,15-20,1e5-1e6,1e9-1e10,5000-5500,Boomers
Costa Rica,2005,female,25-34 years,5-10,1e5-1e6,1e9-1e10,5000-5500,Generation X
Costa Rica,2005,female,55-74 years,0-5,1e5-1e6,1e9-1e10,5000-5500,Silent
Costa Rica,2005,female,5-14 years,0-5,1e5-1e6,1e9-1e10,5000-5500,Millenials
Costa Rica,2005,male,5-14 years,0-5,1e5-1e6,1e9-1e10,5000-5500,Millenials
Costa Rica,2005,female,75+ years,0-5,1e4-1e5,1e9-1e10,5000-5500,Silent
Costa Rica,2006,male,35-54 years,120-125,1e5-1e6,1e9-1e10,5500-6000,Boomers
Costa Rica,2006,male,25-34 years,60-65,1e5-1e6,1e9-1e10,5500-6000,Generation X
Costa Rica,2006,male,55-74 years,35-40,1e5-1e6,1e9-1e10,5500-6000,Silent
Costa Rica,2006,male,15-24 years,60-65,1e5-1e6,1e9-1e10,5500-6000,Millenials
Costa Rica,2006,male,75+ years,0-5,1e4-1e5,1e9-1e10,5500-6000,Silent
Costa Rica,2006,female,15-24 years,15-20,1e5-1e6,1e9-1e10,5500-6000,Millenials
Costa Rica,2006,female,75+ years,0-5,1e4-1e5,1e9-1e10,5500-6000,Silent
Costa Rica,2006,female,25-34 years,5-10,1e5-1e6,1e9-1e10,5500-6000,Generation X
Costa Rica,2006,female,35-54 years,10-15,1e5-1e6,1e9-1e10,5500-6000,Boomers
Costa Rica,2006,female,55-74 years,5-10,1e5-1e6,1e9-1e10,5500-6000,Silent
Costa Rica,2006,male,5-14 years,5-10,1e5-1e6,1e9-1e10,5500-6000,Millenials
Costa Rica,2006,female,5-14 years,0-5,1e5-1e6,1e9-1e10,5500-6000,Millenials
Costa Rica,2007,male,35-54 years,85-90,1e5-1e6,1e9-1e10,6500-7000,Boomers
Costa Rica,2007,male,25-34 years,50-55,1e5-1e6,1e9-1e10,6500-7000,Generation X
Costa Rica,2007,male,55-74 years,30-35,1e5-1e6,1e9-1e10,6500-7000,Silent
Costa Rica,2007,male,15-24 years,45-50,1e5-1e6,1e9-1e10,6500-7000,Millenials
Costa Rica,2007,male,75+ years,0-5,1e4-1e5,1e9-1e10,6500-7000,Silent
Costa Rica,2007,female,15-24 years,15-20,1e5-1e6,1e9-1e10,6500-7000,Millenials
Costa Rica,2007,female,25-34 years,10-15,1e5-1e6,1e9-1e10,6500-7000,Generation X
Costa Rica,2007,female,35-54 years,5-10,1e5-1e6,1e9-1e10,6500-7000,Boomers
Costa Rica,2007,female,55-74 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Silent
Costa Rica,2007,female,5-14 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Costa Rica,2007,male,5-14 years,0-5,1e5-1e6,1e9-1e10,6500-7000,Generation Z
Costa Rica,2007,female,75+ years,0-5,1e4-1e5,1e9-1e10,6500-7000,Silent
Costa Rica,2008,male,35-54 years,100-105,1e5-1e6,1e9-1e10,7500-8000,Boomers
Costa Rica,2008,male,15-24 years,50-55,1e5-1e6,1e9-1e10,7500-8000,Millenials
Costa Rica,2008,male,55-74 years,30-35,1e5-1e6,1e9-1e10,7500-8000,Silent
Costa Rica,2008,male,25-34 years,35-40,1e5-1e6,1e9-1e10,7500-8000,Generation X
Costa Rica,2008,male,75+ years,0-5,1e4-1e5,1e9-1e10,7500-8000,Silent
Costa Rica,2008,female,75+ years,0-5,1e4-1e5,1e9-1e10,7500-8000,Silent
Costa Rica,2008,female,15-24 years,5-10,1e5-1e6,1e9-1e10,7500-8000,Millenials
Costa Rica,2008,female,55-74 years,0-5,1e5-1e6,1e9-1e10,7500-8000,Silent
Costa Rica,2008,female,35-54 years,5-10,1e5-1e6,1e9-1e10,7500-8000,Boomers
Costa Rica,2008,female,25-34 years,5-10,1e5-1e6,1e9-1e10,7500-8000,Generation X
Costa Rica,2008,female,5-14 years,0-5,1e5-1e6,1e9-1e10,7500-8000,Generation Z
Costa Rica,2008,male,5-14 years,0-5,1e5-1e6,1e9-1e10,7500-8000,Generation Z
Costa Rica,2009,male,25-34 years,55-60,1e5-1e6,1e9-1e10,7000-7500,Generation X
Costa Rica,2009,male,35-54 years,85-90,1e5-1e6,1e9-1e10,7000-7500,Boomers
Costa Rica,2009,male,15-24 years,50-55,1e5-1e6,1e9-1e10,7000-7500,Millenials
Costa Rica,2009,male,55-74 years,30-35,1e5-1e6,1e9-1e10,7000-7500,Silent
Costa Rica,2009,male,75+ years,5-10,1e4-1e5,1e9-1e10,7000-7500,Silent
Costa Rica,2009,female,25-34 years,5-10,1e5-1e6,1e9-1e10,7000-7500,Generation X
Costa Rica,2009,female,15-24 years,10-15,1e5-1e6,1e9-1e10,7000-7500,Millenials
Costa Rica,2009,female,35-54 years,10-15,1e5-1e6,1e9-1e10,7000-7500,Boomers
Costa Rica,2009,female,55-74 years,0-5,1e5-1e6,1e9-1e10,7000-7500,Silent
Costa Rica,2009,female,5-14 years,0-5,1e5-1e6,1e9-1e10,7000-7500,Generation Z
Costa Rica,2009,male,5-14 years,0-5,1e5-1e6,1e9-1e10,7000-7500,Generation Z
Costa Rica,2009,female,75+ years,0-5,1e4-1e5,1e9-1e10,7000-7500,Silent
Costa Rica,2010,male,25-34 years,70-75,1e5-1e6,1e9-1e10,8500-9000,Generation X
Costa Rica,2010,male,35-54 years,105-110,1e5-1e6,1e9-1e10,8500-9000,Generation X
Costa Rica,2010,male,55-74 years,35-40,1e5-1e6,1e9-1e10,8500-9000,Silent
Costa Rica,2010,male,75+ years,5-10,1e4-1e5,1e9-1e10,8500-9000,Silent
Costa Rica,2010,male,15-24 years,35-40,1e5-1e6,1e9-1e10,8500-9000,Millenials
Costa Rica,2010,female,25-34 years,10-15,1e5-1e6,1e9-1e10,8500-9000,Generation X
Costa Rica,2010,female,35-54 years,15-20,1e5-1e6,1e9-1e10,8500-9000,Generation X
Costa Rica,2010,female,15-24 years,5-10,1e5-1e6,1e9-1e10,8500-9000,Millenials
Costa Rica,2010,female,55-74 years,0-5,1e5-1e6,1e9-1e10,8500-9000,Silent
Costa Rica,2010,male,5-14 years,0-5,1e5-1e6,1e9-1e10,8500-9000,Generation Z
Costa Rica,2010,female,5-14 years,0-5,1e5-1e6,1e9-1e10,8500-9000,Generation Z
Costa Rica,2010,female,75+ years,0-5,1e4-1e5,1e9-1e10,8500-9000,Silent
Costa Rica,2011,male,25-34 years,70-75,1e5-1e6,1e9-1e10,9500-10000,Millenials
Costa Rica,2011,male,75+ years,5-10,1e4-1e5,1e9-1e10,9500-10000,Silent
Costa Rica,2011,male,35-54 years,80-85,1e5-1e6,1e9-1e10,9500-10000,Generation X
Costa Rica,2011,male,55-74 years,35-40,1e5-1e6,1e9-1e10,9500-10000,Boomers
Costa Rica,2011,male,15-24 years,50-55,1e5-1e6,1e9-1e10,9500-10000,Millenials
Costa Rica,2011,female,15-24 years,15-20,1e5-1e6,1e9-1e10,9500-10000,Millenials
Costa Rica,2011,female,55-74 years,5-10,1e5-1e6,1e9-1e10,9500-10000,Boomers
Costa Rica,2011,female,35-54 years,10-15,1e5-1e6,1e9-1e10,9500-10000,Generation X
Costa Rica,2011,female,25-34 years,5-10,1e5-1e6,1e9-1e10,9500-10000,Millenials
Costa Rica,2011,male,5-14 years,0-5,1e5-1e6,1e9-1e10,9500-10000,Generation Z
Costa Rica,2011,female,75+ years,0-5,1e4-1e5,1e9-1e10,9500-10000,Silent
Costa Rica,2011,female,5-14 years,0-5,1e5-1e6,1e9-1e10,9500-10000,Generation Z
Costa Rica,2012,male,35-54 years,90-95,1e5-1e6,1e9-1e10,10500-11000,Generation X
Costa Rica,2012,male,25-34 years,50-55,1e5-1e6,1e9-1e10,10500-11000,Millenials
Costa Rica,2012,male,15-24 years,55-60,1e5-1e6,1e9-1e10,10500-11000,Millenials
Costa Rica,2012,male,55-74 years,35-40,1e5-1e6,1e9-1e10,10500-11000,Boomers
Costa Rica,2012,male,75+ years,5-10,1e4-1e5,1e9-1e10,10500-11000,Silent
Costa Rica,2012,female,35-54 years,15-20,1e5-1e6,1e9-1e10,10500-11000,Generation X
Costa Rica,2012,female,15-24 years,5-10,1e5-1e6,1e9-1e10,10500-11000,Millenials
Costa Rica,2012,female,55-74 years,5-10,1e5-1e6,1e9-1e10,10500-11000,Boomers
Costa Rica,2012,female,25-34 years,5-10,1e5-1e6,1e9-1e10,10500-11000,Millenials
Costa Rica,2012,male,5-14 years,0-5,1e5-1e6,1e9-1e10,10500-11000,Generation Z
Costa Rica,2012,female,5-14 years,0-5,1e5-1e6,1e9-1e10,10500-11000,Generation Z
Costa Rica,2012,female,75+ years,0-5,1e4-1e5,1e9-1e10,10500-11000,Silent
Costa Rica,2013,male,25-34 years,70-75,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2013,male,75+ years,10-15,1e4-1e5,1e9-1e10,11000-11500,Silent
Costa Rica,2013,male,55-74 years,45-50,1e5-1e6,1e9-1e10,11000-11500,Boomers
Costa Rica,2013,male,35-54 years,80-85,1e5-1e6,1e9-1e10,11000-11500,Generation X
Costa Rica,2013,male,15-24 years,45-50,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2013,female,25-34 years,10-15,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2013,female,35-54 years,10-15,1e5-1e6,1e9-1e10,11000-11500,Generation X
Costa Rica,2013,female,15-24 years,5-10,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2013,male,5-14 years,5-10,1e5-1e6,1e9-1e10,11000-11500,Generation Z
Costa Rica,2013,female,55-74 years,0-5,1e5-1e6,1e9-1e10,11000-11500,Boomers
Costa Rica,2013,female,75+ years,0-5,1e4-1e5,1e9-1e10,11000-11500,Silent
Costa Rica,2013,female,5-14 years,0-5,1e5-1e6,1e9-1e10,11000-11500,Generation Z
Costa Rica,2014,male,55-74 years,45-50,1e5-1e6,1e9-1e10,11000-11500,Boomers
Costa Rica,2014,male,35-54 years,75-80,1e5-1e6,1e9-1e10,11000-11500,Generation X
Costa Rica,2014,male,25-34 years,45-50,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2014,male,15-24 years,40-45,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2014,male,75+ years,5-10,1e4-1e5,1e9-1e10,11000-11500,Silent
Costa Rica,2014,female,25-34 years,10-15,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2014,female,15-24 years,10-15,1e5-1e6,1e9-1e10,11000-11500,Millenials
Costa Rica,2014,female,75+ years,0-5,1e4-1e5,1e9-1e10,11000-11500,Silent
Costa Rica,2014,female,35-54 years,10-15,1e5-1e6,1e9-1e10,11000-11500,Generation X
Costa Rica,2014,female,55-74 years,0-5,1e5-1e6,1e9-1e10,11000-11500,Boomers
Costa Rica,2014,female,5-14 years,0-5,1e5-1e6,1e9-1e10,11000-11500,Generation Z
Costa Rica,2014,male,5-14 years,0-5,1e5-1e6,1e9-1e10,11000-11500,Generation Z
Croatia,1995,male,75+ years,75-80,1e4-1e5,1e9-1e10,4500-5000,G.I. Generation
Croatia,1995,male,55-74 years,215-220,1e5-1e6,1e9-1e10,4500-5000,Silent
Croatia,1995,male,35-54 years,225-230,1e5-1e6,1e9-1e10,4500-5000,Boomers
Croatia,1995,female,75+ years,35-40,1e5-1e6,1e9-1e10,4500-5000,G.I. Generation
Croatia,1995,male,25-34 years,85-90,1e5-1e6,1e9-1e10,4500-5000,Generation X
Croatia,1995,male,15-24 years,70-75,1e5-1e6,1e9-1e10,4500-5000,Generation X
Croatia,1995,female,55-74 years,95-100,1e5-1e6,1e9-1e10,4500-5000,Silent
Croatia,1995,female,35-54 years,60-65,1e5-1e6,1e9-1e10,4500-5000,Boomers
Croatia,1995,female,25-34 years,20-25,1e5-1e6,1e9-1e10,4500-5000,Generation X
Croatia,1995,female,15-24 years,15-20,1e5-1e6,1e9-1e10,4500-5000,Generation X
Croatia,1995,male,5-14 years,5-10,1e5-1e6,1e9-1e10,4500-5000,Millenials
Croatia,1995,female,5-14 years,0-5,1e5-1e6,1e9-1e10,4500-5000,Millenials
Croatia,1996,male,75+ years,70-75,1e4-1e5,1e9-1e10,5500-6000,G.I. Generation
Croatia,1996,male,55-74 years,265-270,1e5-1e6,1e9-1e10,5500-6000,Silent
Croatia,1996,male,35-54 years,220-225,1e5-1e6,1e9-1e10,5500-6000,Boomers
Croatia,1996,female,75+ years,35-40,1e5-1e6,1e9-1e10,5500-6000,G.I. Generation
Croatia,1996,male,25-34 years,85-90,1e5-1e6,1e9-1e10,5500-6000,Generation X
Croatia,1996,male,15-24 years,75-80,1e5-1e6,1e9-1e10,5500-6000,Generation X
Croatia,1996,female,55-74 years,110-115,1e5-1e6,1e9-1e10,5500-6000,Silent
Croatia,1996,female,35-54 years,60-65,1e5-1e6,1e9-1e10,5500-6000,Boomers
Croatia,1996,female,25-34 years,20-25,1e5-1e6,1e9-1e10,5500-6000,Generation X
Croatia,1996,female,15-24 years,15-20,1e5-1e6,1e9-1e10,5500-6000,Generation X
Croatia,1996,male,5-14 years,0-5,1e5-1e6,1e9-1e10,5500-6000,Millenials
Croatia,1996,female,5-14 years,0-5,1e5-1e6,1e9-1e10,5500-6000,Millenials
Croatia,1997,male,75+ years,60-65,1e4-1e5,1e9-1e10,5500-6000,G.I. Generation
Croatia,1997,male,55-74 years,265-270,1e5-1e6,1e9-1e10,5500-6000,Silent
Croatia,1997,female,75+ years,50-55,1e5-1e6,1e9-1e10,5500-6000,G.I. Generation
